"effort","total_infected, edges_closed"
0,1234
0.01,1228
0.06,1263
0.11,1282
0.16,1279
0.21,1289
0.26,1260
0.31,1241
0.36,1298
0.41,1252
0.46,1239
0.51,1266
0.56,1279
0.61,1249
0.66,1271
0.71,1286
0.76,1249
0.81,1258
0.86,1282
0.91,1274
0.96,1277
