"effort","total_infected, edges_closed"
0,1196
0.01,1238
0.06,1255
0.11,1250
0.16,1274
0.21,1243
0.26,1264
0.31,1275
0.36,1278
0.41,1248
0.46,1247
0.51,1211
0.56,1245
0.61,1241
0.66,1227
0.71,1286
0.76,1222
0.81,1306
0.86,1300
0.91,1264
0.96,1302
