"effort","total_infected, edges_closed"
0,1237
0.01,1241
0.06,1269
0.11,1282
0.16,1249
0.21,1244
0.26,1236
0.31,1258
0.36,1255
0.41,1263
0.46,1258
0.51,1256
0.56,1281
0.61,1239
0.66,1257
0.71,1250
0.76,1216
0.81,1261
0.86,1261
0.91,1262
0.96,1269
