"effort","total_infected, edges_closed"
0,1234
0.01,1234
0.06,1250
0.11,1229
0.16,1263
0.21,1250
0.26,1268
0.31,1250
0.36,1283
0.41,1191
0.46,1237
0.51,1264
0.56,1243
0.61,1266
0.66,1240
0.71,1266
0.76,1246
0.81,1249
0.86,1265
0.91,1251
0.96,1265
