"effort","total_infected, edges_closed"
0,1203
0.01,1256
0.06,1262
0.11,1239
0.16,1222
0.21,1283
0.26,1238
0.31,1281
0.36,1246
0.41,1233
0.46,1232
0.51,1270
0.56,1272
0.61,1245
0.66,1222
0.71,1282
0.76,1294
0.81,1223
0.86,1239
0.91,1216
0.96,1258
