"effort","total_infected, edges_closed"
0,1294
0.01,1246
0.06,1243
0.11,1240
0.16,1255
0.21,1262
0.26,1267
0.31,1253
0.36,1251
0.41,1260
0.46,1255
0.51,1286
0.56,1223
0.61,1283
0.66,1228
0.71,1231
0.76,1260
0.81,1262
0.86,1266
0.91,1242
0.96,1299
