"effort","total_infected, edges_closed"
0,1290
0.01,1267
0.06,1267
0.11,1249
0.16,1278
0.21,1246
0.26,1248
0.31,1240
0.36,1289
0.41,1292
0.46,1248
0.51,1278
0.56,1259
0.61,1287
0.66,1269
0.71,1262
0.76,1247
0.81,1257
0.86,1251
0.91,1309
0.96,1255
