"effort","total_infected, edges_closed"
0,1282
0.01,1222
0.06,1276
0.11,1256
0.16,1252
0.21,1221
0.26,1233
0.31,1254
0.36,1274
0.41,1257
0.46,1250
0.51,1283
0.56,1254
0.61,1293
0.66,1211
0.71,1293
0.76,1253
0.81,1279
0.86,1238
0.91,1261
0.96,1258
