"effort","total_infected, edges_closed"
0,1322
0.01,1267
0.06,1318
0.11,1236
0.16,1287
0.21,1244
0.26,1272
0.31,1227
0.36,1279
0.41,1277
0.46,1245
0.51,1242
0.56,1255
0.61,1273
0.66,1239
0.71,1252
0.76,1301
0.81,1302
0.86,1256
0.91,1241
0.96,1241
