"effort","total_infected, edges_closed"
0,1216
0.01,1267
0.06,1229
0.11,1277
0.16,1230
0.21,1236
0.26,1291
0.31,1286
0.36,1252
0.41,1219
0.46,1246
0.51,1253
0.56,1283
0.61,1281
0.66,1230
0.71,1269
0.76,1281
0.81,1228
0.86,1270
0.91,1260
0.96,1256
