"effort","total_infected, edges_closed"
0,1230
0.01,1270
0.06,1262
0.11,1253
0.16,1297
0.21,1291
0.26,1285
0.31,1255
0.36,1243
0.41,1263
0.46,1221
0.51,1264
0.56,1233
0.61,1253
0.66,1261
0.71,1288
0.76,1261
0.81,1278
0.86,1252
0.91,1250
0.96,1256
