"effort","total_infected, edges_closed"
0,1288
0.01,1229
0.06,1259
0.11,1276
0.16,1275
0.21,1285
0.26,1241
0.31,1264
0.36,1239
0.41,1269
0.46,1233
0.51,1235
0.56,1290
0.61,1257
0.66,1277
0.71,1254
0.76,1249
0.81,1275
0.86,1273
0.91,1282
0.96,1284
