"effort","total_infected, edges_closed"
0,1249
0.01,1219
0.06,1271
0.11,1274
0.16,1275
0.21,1280
0.26,1258
0.31,1240
0.36,1274
0.41,1266
0.46,1243
0.51,1248
0.56,1237
0.61,1271
0.66,1275
0.71,1253
0.76,1255
0.81,1277
0.86,1268
0.91,1266
0.96,1269
