"effort","total_infected, edges_closed"
0,1266
0.01,1283
0.06,1283
0.11,1248
0.16,1215
0.21,1253
0.26,1256
0.31,1282
0.36,1219
0.41,1249
0.46,1241
0.51,1241
0.56,1255
0.61,1263
0.66,1267
0.71,1294
0.76,1216
0.81,1263
0.86,1252
0.91,1269
0.96,1259
