"effort","total_infected"
0,3286
0.01,3019
0.06,1682
0.11,273
0.16,210
0.21,6
0.26,6
0.31,5
0.36,4
0.41,4
0.46,4
0.51,4
0.56,4
0.61,4
0.66,4
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
