"effort","total_infected"
0,3286
0.01,3019
0.06,1685
0.11,809
0.16,661
0.21,402
0.26,105
0.31,18
0.36,13
0.41,9
0.46,6
0.51,5
0.56,5
0.61,5
0.66,3
0.71,3
0.76,3
0.81,2
0.86,1
0.91,1
0.96,1
