"effort","total_infected"
0,3286
0.01,3019
0.06,28
0.11,28
0.16,28
0.21,23
0.26,23
0.31,21
0.36,20
0.41,13
0.46,10
0.51,7
0.56,6
0.61,6
0.66,6
0.71,6
0.76,6
0.81,6
0.86,1
0.91,1
0.96,1
