"effort","total_infected"
0,3286
0.01,3019
0.06,1682
0.11,819
0.16,670
0.21,410
0.26,112
0.31,26
0.36,15
0.41,12
0.46,9
0.51,5
0.56,4
0.61,2
0.66,2
0.71,2
0.76,2
0.81,2
0.86,1
0.91,1
0.96,1
