"effort","total_infected"
0,3286
0.01,3019
0.06,1682
0.11,805
0.16,657
0.21,404
0.26,52
0.31,30
0.36,13
0.41,13
0.46,10
0.51,8
0.56,5
0.61,4
0.66,4
0.71,4
0.76,4
0.81,3
0.86,3
0.91,3
0.96,1
