"effort","total_infected, edges_closed"
0,1278
0.01,1268
0.06,1401
0.11,1449
0.16,1499
0.21,1597
0.26,1605
0.31,1613
0.36,1729
0.41,1761
0.46,1843
0.51,1846
0.56,1845
0.61,1797
0.66,1172
0.71,424
0.76,320
0.81,310
0.86,326
0.91,303
0.96,303
