"effort","total_infected, edges_closed"
0,1311
0.01,1271
0.06,1380
0.11,1417
0.16,1498
0.21,1564
0.26,1615
0.31,1662
0.36,1747
0.41,1776
0.46,1789
0.51,1854
0.56,1868
0.61,1622
0.66,1201
0.71,377
0.76,347
0.81,344
0.86,343
0.91,334
0.96,328
