"effort","total_infected, edges_closed"
0,1249
0.01,1294
0.06,1380
0.11,1464
0.16,1482
0.21,1581
0.26,1588
0.31,1639
0.36,1724
0.41,1794
0.46,1795
0.51,1862
0.56,1870
0.61,1696
0.66,918
0.71,361
0.76,233
0.81,238
0.86,233
0.91,220
0.96,215
