"effort","total_infected, edges_closed"
0,1233
0.01,1264
0.06,1376
0.11,1453
0.16,1504
0.21,1571
0.26,1569
0.31,1664
0.36,1696
0.41,1770
0.46,1795
0.51,1867
0.56,1858
0.61,1681
0.66,868
0.71,217
0.76,173
0.81,190
0.86,193
0.91,196
0.96,195
