"effort","total_infected, edges_closed"
0,1215
0.01,1299
0.06,1397
0.11,1486
0.16,1474
0.21,1559
0.26,1601
0.31,1615
0.36,1708
0.41,1792
0.46,1829
0.51,1845
0.56,1916
0.61,1663
0.66,1162
0.71,455
0.76,361
0.81,383
0.86,379
0.91,382
0.96,379
