"effort","total_infected, edges_closed"
0,1259
0.01,1245
0.06,1384
0.11,1469
0.16,1506
0.21,1551
0.26,1573
0.31,1617
0.36,1730
0.41,1783
0.46,1833
0.51,1845
0.56,1830
0.61,1658
0.66,1158
0.71,411
0.76,366
0.81,379
0.86,372
0.91,371
0.96,383
