"effort","total_infected, edges_closed"
0,1236
0.01,1262
0.06,1356
0.11,1473
0.16,1491
0.21,1541
0.26,1624
0.31,1661
0.36,1741
0.41,1786
0.46,1795
0.51,1844
0.56,1840
0.61,1715
0.66,977
0.71,220
0.76,193
0.81,190
0.86,190
0.91,186
0.96,191
