"effort","total_infected, edges_closed"
0,1234
0.01,1265
0.06,1394
0.11,1486
0.16,1480
0.21,1545
0.26,1625
0.31,1654
0.36,1761
0.41,1772
0.46,1817
0.51,1851
0.56,1840
0.61,1764
0.66,1322
0.71,461
0.76,397
0.81,420
0.86,415
0.91,409
0.96,431
