"effort","total_infected, edges_closed"
0,1258
0.01,1295
0.06,1375
0.11,1455
0.16,1506
0.21,1569
0.26,1617
0.31,1660
0.36,1707
0.41,1791
0.46,1824
0.51,1872
0.56,1825
0.61,1651
0.66,1158
0.71,567
0.76,472
0.81,477
0.86,466
0.91,478
0.96,474
