"effort","total_infected, edges_closed"
0,1282
0.01,1292
0.06,1365
0.11,1476
0.16,1505
0.21,1541
0.26,1613
0.31,1643
0.36,1720
0.41,1777
0.46,1790
0.51,1833
0.56,1875
0.61,1657
0.66,1201
0.71,461
0.76,426
0.81,401
0.86,426
0.91,420
0.96,412
