"effort","total_infected, edges_closed"
0,1281
0.01,1261
0.06,1367
0.11,1465
0.16,1493
0.21,1546
0.26,1602
0.31,1627
0.36,1737
0.41,1779
0.46,1813
0.51,1863
0.56,1873
0.61,1805
0.66,1210
0.71,490
0.76,431
0.81,440
0.86,443
0.91,445
0.96,431
