"effort","total_infected, edges_closed"
0,1279
0.01,1268
0.06,1396
0.11,1447
0.16,1515
0.21,1600
0.26,1574
0.31,1696
0.36,1679
0.41,1771
0.46,1818
0.51,1866
0.56,1833
0.61,1732
0.66,1145
0.71,415
0.76,336
0.81,318
0.86,339
0.91,313
0.96,327
