"effort","total_infected, edges_closed"
0,1289
0.01,1286
0.06,1399
0.11,1419
0.16,1491
0.21,1598
0.26,1618
0.31,1677
0.36,1716
0.41,1764
0.46,1796
0.51,1876
0.56,1846
0.61,1630
0.66,1052
0.71,382
0.76,309
0.81,323
0.86,317
0.91,328
0.96,319
