"effort","total_infected, edges_closed"
0,1249
0.01,1307
0.06,1378
0.11,1475
0.16,1508
0.21,1553
0.26,1606
0.31,1649
0.36,1679
0.41,1765
0.46,1817
0.51,1845
0.56,1839
0.61,1679
0.66,1285
0.71,530
0.76,479
0.81,455
0.86,479
0.91,468
0.96,459
