"effort","total_infected, edges_closed"
0,1221
0.01,1278
0.06,1375
0.11,1445
0.16,1509
0.21,1589
0.26,1595
0.31,1620
0.36,1693
0.41,1761
0.46,1832
0.51,1891
0.56,1844
0.61,1600
0.66,1046
0.71,315
0.76,271
0.81,285
0.86,257
0.91,281
0.96,277
