"effort","total_infected, edges_closed"
0,1261
0.01,1245
0.06,1399
0.11,1477
0.16,1513
0.21,1567
0.26,1613
0.31,1611
0.36,1713
0.41,1781
0.46,1796
0.51,1851
0.56,1814
0.61,1799
0.66,1156
0.71,491
0.76,438
0.81,464
0.86,425
0.91,433
0.96,431
