"effort","total_infected, edges_closed"
0,1231
0.01,1283
0.06,1399
0.11,1486
0.16,1484
0.21,1544
0.26,1599
0.31,1637
0.36,1701
0.41,1757
0.46,1852
0.51,1863
0.56,1832
0.61,1614
0.66,1174
0.71,425
0.76,362
0.81,353
0.86,380
0.91,356
0.96,366
