"effort","total_infected, edges_closed"
0,1246
0.01,1268
0.06,1372
0.11,1491
0.16,1490
0.21,1552
0.26,1595
0.31,1651
0.36,1715
0.41,1749
0.46,1775
0.51,1879
0.56,1846
0.61,1780
0.66,1369
0.71,565
0.76,459
0.81,459
0.86,451
0.91,462
0.96,455
