"effort","total_infected"
0,1248
0.01,1254
0.06,1198
0.11,1081
0.16,1011
0.21,948
0.26,865
0.31,821
0.36,734
0.41,663
0.46,641
0.51,608
0.56,550
0.61,485
0.66,451
0.71,397
0.76,362
0.81,288
0.86,236
0.91,183
0.96,94
