"effort","total_infected"
0,1290
0.01,1280
0.06,1198
0.11,1096
0.16,987
0.21,935
0.26,852
0.31,809
0.36,758
0.41,687
0.46,648
0.51,596
0.56,540
0.61,508
0.66,469
0.71,390
0.76,344
0.81,298
0.86,228
0.91,175
0.96,91
