"effort","total_infected"
0,1289
0.01,1230
0.06,1211
0.11,1093
0.16,1017
0.21,912
0.26,879
0.31,809
0.36,749
0.41,699
0.46,645
0.51,588
0.56,545
0.61,478
0.66,457
0.71,382
0.76,364
0.81,293
0.86,242
0.91,201
0.96,100
