"effort","total_infected"
0,1276
0.01,1257
0.06,1182
0.11,1099
0.16,999
0.21,976
0.26,895
0.31,804
0.36,768
0.41,682
0.46,646
0.51,580
0.56,538
0.61,496
0.66,462
0.71,416
0.76,322
0.81,293
0.86,239
0.91,187
0.96,98
