"effort","total_infected"
0,1245
0.01,1287
0.06,1208
0.11,1076
0.16,1009
0.21,922
0.26,882
0.31,801
0.36,742
0.41,674
0.46,648
0.51,591
0.56,553
0.61,501
0.66,462
0.71,391
0.76,337
0.81,286
0.86,231
0.91,201
0.96,96
