"effort","total_infected"
0,1226
0.01,1247
0.06,1143
0.11,1100
0.16,1061
0.21,926
0.26,855
0.31,829
0.36,744
0.41,690
0.46,644
0.51,606
0.56,525
0.61,496
0.66,449
0.71,399
0.76,354
0.81,291
0.86,233
0.91,199
0.96,85
