"effort","total_infected"
0,1259
0.01,1245
0.06,1190
0.11,1046
0.16,1029
0.21,921
0.26,855
0.31,810
0.36,737
0.41,699
0.46,618
0.51,582
0.56,542
0.61,504
0.66,470
0.71,395
0.76,356
0.81,287
0.86,240
0.91,196
0.96,10
