"effort","total_infected"
0,1259
0.01,1192
0.06,1156
0.11,1054
0.16,975
0.21,934
0.26,895
0.31,795
0.36,756
0.41,671
0.46,627
0.51,586
0.56,558
0.61,488
0.66,452
0.71,412
0.76,336
0.81,296
0.86,244
0.91,196
0.96,96
