"effort","total_infected"
0,1233
0.01,1222
0.06,1172
0.11,1103
0.16,1050
0.21,933
0.26,855
0.31,810
0.36,745
0.41,669
0.46,612
0.51,588
0.56,525
0.61,506
0.66,455
0.71,388
0.76,354
0.81,280
0.86,254
0.91,200
0.96,101
