"effort","total_infected"
0,1250
0.01,1265
0.06,1159
0.11,1128
0.16,1012
0.21,912
0.26,862
0.31,812
0.36,730
0.41,674
0.46,606
0.51,583
0.56,519
0.61,489
0.66,428
0.71,410
0.76,369
0.81,298
0.86,246
0.91,168
0.96,104
