"effort","total_infected"
0,1300
0.01,1227
0.06,1131
0.11,1117
0.16,1103
0.21,1132
0.26,1119
0.31,1085
0.36,1037
0.41,1000
0.46,972
0.51,823
0.56,878
0.61,848
0.66,908
0.71,846
0.76,921
0.81,829
0.86,782
0.91,884
0.96,867
