"effort","total_infected, edges_closed"
0,1243
0.01,1267
0.06,1281
0.11,1228
0.16,1219
0.21,1277
0.26,1267
0.31,1261
0.36,1216
0.41,1282
0.46,1224
0.51,1286
0.56,1281
0.61,1232
0.66,1252
0.71,1279
0.76,1262
0.81,1299
0.86,1281
0.91,1236
0.96,1242
