"effort","total_infected, edges_closed"
0,1250
0.01,1230
0.06,1379
0.11,1383
0.16,1399
0.21,1456
0.26,1498
0.31,1508
0.36,1537
0.41,1596
0.46,1635
0.51,1612
0.56,1634
0.61,1610
0.66,1554
0.71,1405
0.76,968
0.81,597
0.86,208
0.91,37
0.96,12
