"effort","total_infected, edges_closed"
0,1274
0.01,1246
0.06,1416
0.11,1374
0.16,1428
0.21,1448
0.26,1495
0.31,1490
0.36,1565
0.41,1593
0.46,1626
0.51,1630
0.56,1602
0.61,1606
0.66,1528
0.71,1371
0.76,958
0.81,689
0.86,319
0.91,19
0.96,13
