"effort","total_infected, edges_closed"
0,1240
0.01,1280
0.06,1363
0.11,1362
0.16,1413
0.21,1469
0.26,1514
0.31,1531
0.36,1546
0.41,1605
0.46,1604
0.51,1632
0.56,1607
0.61,1617
0.66,1493
0.71,1390
0.76,941
0.81,733
0.86,298
0.91,49
0.96,14
