"effort","total_infected, edges_closed"
0,1281
0.01,1245
0.06,1385
0.11,1403
0.16,1417
0.21,1474
0.26,1520
0.31,1491
0.36,1547
0.41,1560
0.46,1625
0.51,1637
0.56,1606
0.61,1630
0.66,1476
0.71,1081
0.76,785
0.81,395
0.86,215
0.91,37
0.96,10
