"effort","total_infected, edges_closed"
0,1256
0.01,1266
0.06,1411
0.11,1347
0.16,1425
0.21,1474
0.26,1510
0.31,1513
0.36,1575
0.41,1589
0.46,1591
0.51,1610
0.56,1629
0.61,1625
0.66,1518
0.71,1412
0.76,1052
0.81,692
0.86,187
0.91,36
0.96,15
