"effort","total_infected, edges_closed"
0,1264
0.01,1262
0.06,1253
0.11,1264
0.16,1221
0.21,1256
0.26,1227
0.31,1280
0.36,1226
0.41,1270
0.46,1246
0.51,1297
0.56,1310
0.61,1250
0.66,1274
0.71,1282
0.76,1235
0.81,1264
0.86,1264
0.91,1236
0.96,1229
