"effort","total_infected, edges_closed"
0,1277
0.01,1258
0.06,1398
0.11,1388
0.16,1418
0.21,1461
0.26,1476
0.31,1489
0.36,1561
0.41,1572
0.46,1603
0.51,1605
0.56,1615
0.61,1610
0.66,1486
0.71,1353
0.76,905
0.81,521
0.86,77
0.91,24
0.96,14
