"effort","total_infected, edges_closed"
0,1259
0.01,1258
0.06,1397
0.11,1365
0.16,1452
0.21,1469
0.26,1524
0.31,1508
0.36,1534
0.41,1559
0.46,1600
0.51,1580
0.56,1592
0.61,1631
0.66,1417
0.71,1232
0.76,641
0.81,296
0.86,88
0.91,25
0.96,12
