"effort","total_infected, edges_closed"
0,1245
0.01,1261
0.06,1280
0.11,1294
0.16,1278
0.21,1251
0.26,1205
0.31,1276
0.36,1262
0.41,1233
0.46,1317
0.51,1276
0.56,1255
0.61,1268
0.66,1251
0.71,1267
0.76,1288
0.81,1257
0.86,1258
0.91,1267
0.96,1253
