"effort","total_infected, edges_closed"
0,1296
0.01,1269
0.06,1381
0.11,1359
0.16,1404
0.21,1468
0.26,1499
0.31,1509
0.36,1508
0.41,1585
0.46,1594
0.51,1624
0.56,1610
0.61,1600
0.66,1399
0.71,1303
0.76,890
0.81,502
0.86,222
0.91,23
0.96,11
