"effort","total_infected, edges_closed"
0,1258
0.01,1253
0.06,1379
0.11,1359
0.16,1434
0.21,1468
0.26,1492
0.31,1513
0.36,1550
0.41,1538
0.46,1630
0.51,1620
0.56,1613
0.61,1613
0.66,1488
0.71,1342
0.76,611
0.81,479
0.86,230
0.91,34
0.96,13
