"effort","total_infected, edges_closed"
0,1242
0.01,1233
0.06,1338
0.11,1345
0.16,1421
0.21,1421
0.26,1472
0.31,1526
0.36,1554
0.41,1611
0.46,1616
0.51,1597
0.56,1624
0.61,1612
0.66,1549
0.71,1370
0.76,890
0.81,529
0.86,211
0.91,33
0.96,11
