"effort","total_infected, edges_closed"
0,1282
0.01,1221
0.06,1368
0.11,1375
0.16,1410
0.21,1437
0.26,1485
0.31,1526
0.36,1529
0.41,1551
0.46,1607
0.51,1606
0.56,1627
0.61,1635
0.66,1472
0.71,1329
0.76,736
0.81,401
0.86,215
0.91,23
0.96,10
