"effort","total_infected, edges_closed"
0,1290
0.01,1231
0.06,1398
0.11,1389
0.16,1423
0.21,1457
0.26,1498
0.31,1499
0.36,1559
0.41,1563
0.46,1597
0.51,1612
0.56,1588
0.61,1597
0.66,1555
0.71,1373
0.76,768
0.81,469
0.86,240
0.91,19
0.96,10
