"effort","total_infected, edges_closed"
0,1270
0.01,1267
0.06,1396
0.11,1410
0.16,1426
0.21,1468
0.26,1485
0.31,1519
0.36,1534
0.41,1593
0.46,1637
0.51,1615
0.56,1632
0.61,1625
0.66,1512
0.71,1323
0.76,870
0.81,611
0.86,268
0.91,31
0.96,16
